uid,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,y
10061,1,0,119.99059540000002,16,73.18465382,8.213220055,1,5.296978527,1,1,1,0,1,10,0,7,24.06104562,95,3,89.41925529,0
10062,1,127,111.60046489999999,0,113.8266712,46.25782228,1,0.495179572,1,0,1,0,1,5,0,8,-1.0,48,4,116.347027,1
10063,1,1,104.8300716,0,131.01661409999997,30.26498715,1,97.00656377,1,1,1,0,1,4,2,1,31.01750876,120,15,87.30687247,0
10064,1,1,121.98164209999999,6,81.25894454,33.33935425,1,20.26100345,2,8,1,0,1,2,4,1,42.98189382,140,1,63.249312100000004,1
10065,1,1,112.8960953,4,100.3672445,27.59207236,1,6.978458584,1,9,1,0,1,18,5,24,180.812369,112,2,134.649625,0
10066,1,1,108.4092757,0,77.98974762,24.44876985,1,222.12535069999998,1,0,1,0,1,3,66,1,11.43435473,20,1,69.84737798,0
10067,1,1,121.33374690000001,0,141.5676255,34.77400737,1,16.60242995,2,2,1,0,1,18,5,24,94.56512925,111,2,158.076823,1
10068,1,1,114.765196,7,58.36111199,23.44421277,1,53.23377662,1,33,1,0,1,5,70,0,24.72507182,39,6,57.22372432,0
10069,1,1,104.07555,0,68.76760497,54.15697535,1,502.16845369999993,1,8,1,0,1,11,4,1,101.5755756,39,1,54.51519122,0
10070,1,0,105.58166370000001,10,22.99054417,43.57777936,1,16.32211974,1,5,1,0,1,3,18,8,159.9921615,13,1,42.05731525,0
10071,1,1,-1.0,0,119.5577111,0.0,1,0.0,1,42,1,0,1,2,7,1,-1.0,213,1,84.61855825,0
10072,1,1,115.5631832,0,78.67677925,12.00562585,1,45.040921399999995,1,31,1,0,1,11,3,1,24.94378614,59,9,61.42842592,0
10073,1,0,27.46592358,0,58.24332154,26.296126399999995,1,355.53756560000005,1,5,1,0,1,3,10,0,80.61304315,22,3,52.46101801,0
10074,1,1,121.50106609999999,0,289.72594289999995,67.47413622,1,28.82340213,1,3,1,0,1,4,9,1,20.05753669,267,1,190.4976075,0
10075,1,1,-1.0,0,49.89741953,45.76468935,1,0.0,1,0,1,0,1,2,16,2,-1.0,24,2,48.27738044,1
10076,1,0,116.7685517,13,97.65443971,24.58956755,1,3.304102728,2,13,1,0,1,8,1,0,84.13625071,68,2,106.61258390000002,0
10077,1,12,123.5952534,0,66.53637749,13.02832149,1,7.960206298999999,1,1,1,0,1,10,0,1,29.15780323,30,3,88.0,0
10078,0,0,114.08799440000001,0,25.48927823,32.27736141,1,14.43292842,1,0,1,0,1,3,6,0,42.28295291,19,2,28.354662599999997,0
10079,0,0,-1.0,0,94.43157669,5.919161203,1,0.099741822,1,2,1,0,1,10,2,0,-1.0,106,1,90.49700295,1
10080,1,84,117.900574,4,94.20070394,24.47685094,1,33.69443696,2,2,1,0,1,18,5,12,133.47977340000003,67,2,174.98357119999997,0
10081,1,1,114.3768851,4,118.54382620000001,17.95138502,1,103.1712837,1,0,1,0,1,4,1,16,60.00860385,11,2,66.90325587,0
10082,1,0,118.22679529999999,6,73.12661064,13.37257682,1,50.85766642,1,0,1,0,1,1,4,0,26.25559767,86,1,50.00727286,0
10083,1,1,118.0913568,0,32.32756124,38.7830724,1,16.61173168,1,5,1,0,1,2,19,1,150.5189567,13,1,14.47486043,0
10084,1,85,118.0990625,4,95.44415919,17.44193923,1,75.74920209999999,1,0,1,0,1,1,1,4,47.53763048,11,1,108.50073880000001,0
10085,1,1,113.6963648,8,50.76173115,32.89430942,1,12.11112352,1,29,1,0,1,15,19,1,140.2589314,21,1,18.70165674,0
10086,1,1,117.16499509999998,0,82.44264720000001,25.15372111,1,24.58422309,1,1,1,0,1,2,6,4,16.99005313,26,9,88.81752990000001,0
10087,1,1,116.5826064,0,47.23711818,27.87614708,1,9.777081705,1,0,1,0,1,6,1,1,9.203854231000001,30,1,53.3871027,0
10088,1,1,113.1478143,0,140.1500474,31.52471975,1,0.58712597,1,4,1,0,1,5,8,4,-1.0,132,2,116.8427646,0
10089,1,0,123.30160959999999,0,55.08593057,12.63770441,1,4.482338343,1,0,1,0,1,5,1,0,2.8786520810000003,12,1,29.24409855,0
10090,1,0,-1.0,0,71.53630054,39.22908642,1,0.401871443,1,28,1,0,1,2,1,2,-1.0,24,2,56.009292599999995,0
10091,1,0,111.1571749,26,60.62560806,13.37411913,1,33.37692281,2,8,1,0,1,12,29,0,53.93331758,61,11,62.58784576,1
10092,0,0,118.5063722,6,51.04837551,11.83119364,1,93.22532989,1,4,1,0,1,2,1,0,144.2772189,13,5,35.40062239,0
10093,1,1,113.4372091,0,88.1051368,18.60753554,1,6.026671693,1,10,1,0,1,3,1,3,54.53022076,200,6,114.58894579999999,0
10094,1,1,114.5027291,15,113.33547560000001,35.84707442,1,151.7388189,1,2,1,0,1,3,9,10,93.29343061,155,1,134.9937836,0
10095,0,0,114.5386684,0,32.42214836,19.04849259,1,0.828776252,1,12,1,0,1,5,1,0,-1.0,41,1,27.52141682,0
10096,1,1,119.293866,0,59.80575102,15.69163212,1,9.363213236,1,30,1,0,1,3,12,1,18.36360235,17,1,34.12430075,0
10097,1,1,-1.0,0,54.42277164,55.76854133,1,0.0,1,0,1,0,1,1,0,0,4.126902728999999,4,2,45.87565508,0
10098,1,0,107.6833126,0,55.66893463,33.43405631,1,225.5524051,1,0,1,0,1,3,3,0,18.37369007,41,1,56.30151434,1
10099,0,0,117.0218399,5,36.2867586,56.84574824,1,14.73905393,1,0,1,0,1,1,2,0,93.96085499,15,3,42.4274376,0
10100,1,1,-1.0,9,120.5618517,38.69649186,1,37.81638777,1,9,1,0,1,4,1,1,89.04081701,126,3,158.9765889,1
10101,1,1,116.70267709999999,0,51.50193082,14.67058416,1,18.5401794,1,1,1,0,1,3,5,1,15.89119376,17,1,32.84102714,0
10102,1,1,116.693354,7,65.01067883,16.91419154,1,139.61597619999998,1,3,1,0,1,7,19,6,124.7072324,100,1,92.16121301,1
10103,1,23,111.1396274,5,31.61915315,40.66825038,1,13.32245724,1,30,1,0,1,6,63,8,114.61638070000001,21,10,54.24747863,0
10104,1,1,123.362734,0,185.8433051,26.97103676,1,76.04633806,1,7,1,0,1,2,1,1,50.43323265,92,4,153.0112221,0
10105,1,0,119.9059379,0,63.14302565,25.69519218,1,29.26557437,1,7,1,0,1,3,1,0,-1.0,37,2,35.51910945,0
10106,0,0,-1.0,0,44.75455104,22.36263293,1,5.7194245089999995,1,45,1,0,1,2,4,0,7.9150941139999995,71,1,34.93898209,0
10107,1,1,-1.0,0,76.88599833,35.74483225,1,0.05922261,1,1,1,0,1,14,1,1,65.92877239,63,1,68.65577167,0
10108,1,0,113.50408519999999,18,24.74161828,26.18717079,1,18.49568556,1,0,1,0,1,1,1,0,47.06875911,15,1,17.23377681,1
10109,1,1,103.82877909999999,0,97.61332858,29.46299975,1,118.2853291,1,7,1,0,1,2,3,1,48.43210288,55,2,92.65547624,0
10110,1,130,115.05817040000001,5,56.38789682,9.444486719,1,7.276528397000001,2,49,1,0,1,8,6,11,132.82617199999999,84,1,54.32079209,0
10111,0,0,-1.0,0,72.95579375,39.47936741,1,5.269924318999999,1,7,1,0,1,3,0,0,139.46972390000002,94,2,37.6016123,1
10112,0,0,105.0912525,0,93.69927661,39.2414639,1,249.4075558,1,5,1,0,1,3,4,0,10.47020823,86,1,95.08973827,1
10113,0,0,115.81262679999999,0,132.9625054,6.546196219,1,34.68775951,1,7,1,0,1,2,29,0,11.76848665,73,2,124.35632290000001,0
10114,0,0,115.92552020000001,0,74.29380022,11.50848398,1,0.0,1,8,1,0,1,7,3,0,33.05090403,17,2,83.37009907,0
10115,1,1,118.6810136,0,47.49898663,38.21161131,1,14.69157824,1,1,1,0,1,2,23,1,20.63954614,48,2,64.37041936,1
10116,1,1,116.6078456,0,62.75055763,27.42287922,1,4.354892066000001,1,0,1,0,1,6,33,1,7.4423404589999995,34,1,46.48888002,0
10117,1,1,113.7824769,0,101.4528657,10.68481707,1,140.6040066,3,1,1,0,1,6,1,1,88.94510754,98,1,119.85235359999999,0
10118,1,27,121.9427324,0,143.6076368,17.31638152,1,21.51808301,1,71,1,0,1,16,0,8,14.57499342,111,2,120.44516599999999,0
10119,1,12,118.6590818,0,112.5333933,28.96342935,1,0.160036004,1,0,1,0,1,5,1,3,18.36787579,130,6,136.0819082,0
10120,1,1,117.51134640000002,10,118.09315249999999,14.40383394,1,7.730335669,7,49,1,0,1,19,20,1,211.98402620000002,247,2,119.18016399999999,0
10121,1,1,83.72122141,4,21.90062781,28.21,1,13.43861865,1,5,1,0,1,3,4,0,174.8986122,33,2,32.25659768,0
10122,1,1,119.2988024,0,37.2882244,1.544444884,1,2.196942916,1,0,1,0,1,5,12,1,9.644169293,15,1,35.22480314,0
10123,0,0,-1.0,0,83.89162826,22.54131739,1,1.759015005,1,1,1,0,1,3,4,0,-0.99896475,26,1,56.01005097,1
10124,1,16,22.47950825,14,143.14930800000002,24.26418457,1,136.4331541,2,1,1,0,1,6,4,10,99.06852068,139,14,232.21084580000002,1
10125,0,0,116.49437140000002,54,68.26559544,75.5887578,1,0.0,2,13,1,0,1,6,1,0,94.12630371,117,12,114.5784615,0
10126,1,0,109.31979540000002,0,65.53744542,13.64704075,1,53.02734922,1,7,1,0,1,2,3,0,3.438371946,36,6,67.31748581,0
10127,1,1,-1.0,0,26.48746609,35.25045089,1,6.89947598,1,0,1,0,1,1,1,1,16.8064285,17,1,23.44447347,0
10128,1,1,-1.0,0,107.78367859999999,20.27963777,1,11.76898161,1,1,1,0,1,5,8,2,80.74334855,63,1,73.01486436,0
10129,1,1,115.55469879999998,0,31.476709000000003,26.61300117,1,17.05327782,1,36,1,0,1,3,5,1,23.13329621,17,1,21.2235838,1
10130,0,0,114.95433440000001,0,39.76476191,7.840500225,1,3.5107878039999996,1,0,1,0,1,2,0,0,20.081193300000002,29,1,29.98458885,0
10131,1,0,109.8448662,7,51.62254275,31.345038300000002,1,34.68658818,1,7,1,0,1,7,6,0,80.14453882,19,4,55.03242016,0
10132,1,55,108.9547156,8,188.6804874,35.42024221,1,50.75528148,2,42,1,0,1,18,5,24,163.1331487,121,31,165.189743,1
10133,1,1,113.6357091,40,55.26242769,31.55195775,1,10.25546354,1,43,1,0,1,2,1,8,136.2154067,13,1,22.21791831,1
10134,1,0,-1.0,0,65.8874331,44.57916235,1,149.1425227,1,0,1,0,1,1,5,0,5.541674206000001,86,5,56.32557632,0
10135,0,0,114.002156,0,27.87136732,25.07582821,1,26.88086277,1,0,1,0,1,1,1,0,7.5842447239999995,6,3,24.55395674,0
10136,1,1,119.0894439,0,93.04559079,12.08960648,1,147.0318219,1,4,1,0,1,3,16,1,24.25194256,39,2,62.46645991,0
10137,1,1,119.6901929,0,75.79476062,11.82365887,1,31.54985424,1,0,1,0,1,3,5,1,15.21563695,17,1,13.574200199999998,1
10138,0,0,113.41933,0,38.70215349,52.01758068,1,0.0,1,0,1,0,1,3,1,0,-1.0,19,3,31.23967564,0
10139,0,0,112.49707620000001,0,93.06354527,48.72706569,1,211.8362293,1,5,1,0,1,3,4,0,5.342057415,21,1,79.48435775,0
10140,0,0,115.7272676,0,34.96147585,20.23856213,1,35.58231844,1,0,1,0,1,1,0,0,2.569227824,41,1,25.63579308,0
10141,1,1,104.37501999999999,7,43.00457165,30.43156696,1,35.51767018,1,0,1,0,1,8,1,0,90.35159188,34,2,40.48186083,1
10142,1,0,120.3390271,0,76.73645347,33.9293434,1,149.7973231,1,0,1,0,1,3,66,0,10.53258276,86,1,68.33826164,0
10143,1,1,110.12724170000001,0,96.71294737,9.708294585,1,33.75648745,1,12,1,0,1,7,3,6,0.6882963879999999,48,1,97.40582832,1
10144,1,1,116.15886129999998,0,95.93096085,3.758573073,1,26.19045139,1,47,1,0,1,3,2,1,22.353382500000002,48,1,90.67388112,0
10145,0,0,112.6144946,0,53.84492595,16.19857952,1,0.104150584,1,1,1,0,1,2,10,0,88.78065419,6,1,21.98586831,0
10146,1,1,111.97809740000001,4,73.91948428,20.19057866,1,19.92147237,1,4,1,0,1,3,22,3,25.36016513,32,3,58.05275627,1
10147,1,0,114.6353256,0,81.65392441,17.90722254,1,50.76556420000001,1,1,1,0,1,10,3,0,4.825673375,26,3,71.58242777,0
10148,1,1,107.07348529999999,0,179.4268171,25.80669824,1,1.838634761,1,2,1,0,1,18,5,11,108.34755390000001,121,16,217.265466,0
10149,0,0,112.94521259999999,26,19.34541325,35.31848718,1,13.94836497,1,0,1,0,1,1,18,0,147.2786235,14,1,34.27464169,0
10150,1,0,115.70963909999999,0,142.55914860000001,41.99604733,1,0.0,1,11,1,0,1,5,4,8,-1.0,59,4,115.8367635,0
10151,0,0,-1.0,0,148.5744023,41.17369277,1,0.0,1,89,1,0,1,2,2,0,2.8127849869999997,106,1,65.99606205,1
10152,1,1,118.32228190000001,4,139.30944509999998,32.54270037,1,6.622325842,2,15,1,0,1,18,5,24,117.9930889,89,2,182.126045,1
10153,1,0,-1.0,0,154.16071169999998,5.795677102999999,1,6.354909104,1,1,1,0,1,2,2,0,-1.0,106,5,162.600468,1
10154,0,0,116.467171,4,20.30945824,30.73310575,1,7.7665528770000005,1,12,1,0,1,7,0,0,33.955022899999996,21,1,11.43818695,0
10155,1,0,114.09526389999999,0,65.81800302,62.15704372,1,41.49010272,1,19,1,0,1,3,1,0,17.75912833,37,2,42.11049852,1
10156,1,0,121.5937327,4,69.23593864,29.52873494,1,61.94189325,1,33,1,0,1,5,3,4,48.50234179,39,6,63.69375125,0
10157,1,1,105.741449,15,70.83267439,15.75990262,1,542.8112282000001,1,25,1,0,1,12,2,22,57.78871939,39,1,87.85869183,1
10158,1,0,66.62151251,0,52.29296326,74.27729383,1,328.5504853,1,5,1,0,1,3,6,0,-0.40638483799999997,22,6,28.07822641,0
10159,1,1,108.5593338,4,72.8940136,28.50257057,1,87.39962162,1,18,1,0,1,3,1,0,41.63337506,39,13,63.46492809,0
10160,1,1,112.617574,7,44.14511198,36.80646007,1,26.38963652,1,1,1,0,1,15,20,1,62.47708351,30,2,41.48065203,0
10161,1,1,-1.0,0,100.0784972,40.54143951,1,100.6418868,1,5,1,0,1,2,0,1,-1.0,86,1,81.75185536,0
10162,0,0,-1.0,0,67.30992769,15.341409,1,16.11431668,1,1,1,0,1,2,0,0,10.39580796,31,2,69.18802990000002,0
10163,1,1,114.2704598,0,35.00449436,35.74104649,1,49.66087087,1,16,1,0,1,2,20,1,29.54368767,5,2,28.49846236,0
10164,1,1,113.6389852,0,232.94971780000003,32.64197094,1,0.163666541,1,4,1,0,1,4,12,4,6.338023951,184,2,256.8004067,0
10165,0,0,114.3331634,13,42.78704125,21.50253373,1,1.115901703,1,0,1,0,1,7,0,0,91.95146651,39,1,47.70977014,0
10166,0,0,-1.0,0,87.63615991,58.10238793,1,0.384743964,1,5,1,0,1,4,4,0,143.9688653,64,1,68.50269747,1
10167,1,1,-1.0,0,115.0243967,1.144788672,1,0.009649949,1,6,1,0,1,2,2,11,-0.894358454,64,2,96.69526477,0
10168,1,1,113.8681872,0,50.32416621,19.28005058,1,5.498721941,1,30,1,0,1,3,12,1,1.455082784,5,1,38.04143671,0
10169,1,1,105.795483,0,91.2976276,31.93077376,1,131.6073944,1,7,1,0,1,3,16,16,50.42387277,86,1,105.0986045,0
10170,1,1,-1.0,0,28.69184599,7.872767054,1,0.0,1,0,1,0,1,1,1,1,1.35929868,17,4,28.56915997,0
10171,1,0,-1.0,0,103.7820208,54.23148929,1,0.117356528,1,1,1,0,1,2,8,2,-1.0,106,1,68.56798049,0
10172,1,0,-1.0,48,27.10310765,82.73845461,1,1.184293008,1,1,1,0,1,3,4,0,84.42900870000001,8,2,28.11399526,0
10173,0,0,112.791886,0,17.33747492,16.1230549,1,17.29123793,1,0,1,0,1,1,1,0,22.18141547,6,1,17.51023936,1
10174,0,0,113.4554277,24,28.59957398,50.61034904,1,0.0,1,0,1,0,1,7,0,0,61.76438772,21,1,17.41693898,0
10175,1,1,120.14461750000001,0,89.98798816,11.104638000000001,1,13.14023693,1,172,1,0,1,3,3,3,7.0486880229999995,95,1,105.7553752,0
10176,0,0,116.4059777,26,36.29609731,3.206638358,1,3.389776447,1,0,1,0,1,1,10,0,123.200112,14,1,17.79123822,0
10177,0,0,-1.0,0,70.1580052,22.51015599,1,3.9264878260000002,1,1,1,0,1,2,0,0,1.005967854,24,1,62.56180574,0
10178,1,16,118.60999740000001,0,184.1996383,31.17312136,1,318.659513,1,8,1,0,1,4,4,22,33.22405063,39,8,237.0441851,0
10179,0,0,118.2948024,0,35.37708947,12.90416477,1,9.978265732999999,1,24,1,0,1,5,1,0,7.172084265,8,1,16.32381543,0
10180,1,1,104.8115053,15,82.16560812,6.73201036,1,2293.585159,1,25,1,0,1,19,2,22,112.6462718,39,1,55.98923268,0
10181,1,0,109.15568449999999,0,66.80656665,23.7414612,1,24.559171399999997,1,12,1,0,1,3,48,0,16.39894193,52,1,51.00998888,0
10182,0,0,-1.0,12,41.23378536,9.918470683999999,1,5.606092126,1,0,1,0,1,1,10,0,74.92967376,12,1,28.3454419,0
10183,0,0,-1.0,0,38.79773316,30.60704997,1,0.0,1,0,1,0,1,17,1,0,61.138021499999994,12,1,41.537264799999996,1
10184,1,0,-1.0,0,89.49378461,41.64958102,1,-0.599015104,1,1,1,0,1,2,2,0,-1.0,106,3,94.0,0
10185,1,1,114.89126170000002,69,149.9247982,15.14760227,1,168.3075517,3,38,1,0,1,7,1,1,191.288963,73,11,246.3565321,1
10186,0,0,120.55440929999999,0,70.17782775,19.16312372,1,4.504437008,1,18,1,0,1,3,0,0,2.600570509,13,3,58.31991389,0
10187,0,0,-1.0,0,48.90719605,33.94646153,1,7.905527102000001,1,0,1,0,1,2,0,0,-1.0,21,1,44.08557167,1
10188,0,0,116.96520559999999,0,20.67338914,23.34290412,1,13.42970571,1,0,1,0,1,3,1,0,23.82085096,12,1,15.49037714,1
10189,1,1,-1.0,0,80.08809958,7.091819533,1,0.0,1,0,1,0,1,1,1,1,-1.0,49,2,42.53899402,0
10190,0,0,112.2009469,0,48.7987918,27.82856047,1,23.62093427,1,0,1,0,1,3,6,0,31.72934636,25,5,35.90074419,0
10191,1,1,117.6369801,0,250.2204491,1.064780235,1,3.036947594,1,25,1,0,1,4,1,0,26.93108267,73,2,272.7113258,0
10192,1,1,-1.0,0,50.16191296,2.279226487,1,7.143192797,1,0,1,0,1,3,1,2,-0.47979122399999996,5,1,54.84941806,0
10193,0,0,-1.0,0,59.61214905,9.827517882,1,15.05855876,1,7,1,0,1,14,4,0,125.76881709999999,94,8,65.46268818,0
10194,1,1,106.98454469999999,4,26.39350651,9.350336941,1,10.25447927,1,0,1,0,1,7,0,0,27.85805062,29,1,19.12169154,0
10195,0,0,113.9781558,0,41.41064906,26.30732112,1,14.33772271,1,18,1,0,1,7,1,0,6.432655435,17,1,39.60437109,0
10196,1,1,-1.0,0,54.40822141,25.81273737,1,2.667577722,1,0,1,0,1,1,1,1,-0.980341646,24,1,40.69163366,0
